epoch,train_loss,val_loss,psnr,ssim,lr
1,31.810955801844596,6.112257957458496,30.48468558003878,0.8659352462007053,0.0001
2,29.992779310286046,5.8893636703491214,30.707469521440704,0.8711712688160904,0.0001
3,29.981209631979464,5.761435031890869,30.876509373361166,0.8749916110683781,0.0001
4,29.630479426145552,5.584122562408448,31.068990324974884,0.8783906676408859,0.0001
5,29.551948200821876,5.600833320617676,31.095186524360564,0.8790912524031201,0.0001
6,29.37804397344589,5.4866721630096436,31.203872700312036,0.880840921876232,0.0001
7,29.30552775514126,5.498045873641968,31.180282005692515,0.8808864865514587,0.0001
8,29.064057006835938,5.420596408843994,31.252284445224507,0.8821781029587937,0.0001
9,28.852613027334215,5.390296936035156,31.300519375782294,0.8831249328534054,0.0001
10,28.997234632372855,5.381993770599365,31.3026399956141,0.8830497671045425,0.0001
11,28.903284274101257,5.3766703605651855,31.261699908461186,0.883087603383472,0.0001
12,28.78934631931782,5.327973699569702,31.40240052081604,0.8842569470440441,0.0001
13,28.736659436285496,5.268635511398315,31.472569653842367,0.8857113395396338,0.0001
14,28.913772106409073,5.3029426574707035,31.428963221198252,0.8852228050568008,0.0001
15,28.78967220431566,5.261936235427856,31.50091369664442,0.8856326637722024,0.0001
16,28.803489334583283,5.247210121154785,31.551044756887496,0.88632319430505,0.0001
17,28.683824598014354,5.350372362136841,31.420819298361135,0.8853543937374446,0.0001
18,28.57043597793579,5.214633321762085,31.569523177641155,0.8866829016534992,0.0001
19,28.593970920562743,5.293726253509521,31.424194496217922,0.8850853345300755,0.0001
20,28.695561619877815,5.167645263671875,31.61586849778596,0.8876671826875636,0.0001
21,28.56014130795002,5.189752626419067,31.60398697168762,0.8869744230718262,0.0001
22,28.481623021423818,5.153029823303223,31.637314393202587,0.8875586274571117,0.0001
23,28.421726980507373,5.218355560302735,31.62464920573226,0.8875130854055202,0.0001
24,28.42074920105934,5.178127431869507,31.58191025355068,0.8871957497399267,0.0001
25,28.099049992144106,5.2118736743927006,31.604552681148487,0.8872839986400841,0.0001
26,28.280195760071276,5.1461629390716555,31.692473085356653,0.8883766115328097,0.0001
27,28.316515126407147,5.1164209842681885,31.6901608584973,0.888905307150836,0.0001
28,28.224196566224098,5.291331624984741,31.530122196474487,0.8859548606982424,0.0001
29,28.277256969571113,5.115839099884033,31.692166663141478,0.889112633179489,0.0001
30,28.331463866770267,5.117359018325805,31.672984411593774,0.8884354275304773,0.0001
31,28.20845055091381,5.252134895324707,31.529928795779227,0.8865860880187324,0.0001
32,28.292378113031386,5.104303503036499,31.7279910232575,0.8890910470987361,0.0001
33,28.205854716300966,5.1428131580352785,31.66168056816387,0.8884203384130702,0.0001
